,Sentiment,TwitterID,Date,QueryType,UserID,Tweet
6556,4,1835819040,Mon May 18 06:48:59 PDT 2009,NO_QUERY,Agnieszka72,Saw Wolverine for the second time. This time till the very end. Had Wolverine in Japan ending 
3221,4,1563955507,Mon Apr 20 01:02:42 PDT 2009,NO_QUERY,PeteMoring,The Crafty Angle to making your own special soap   http://TwitPWR.com/cFQ/  :
6417,4,2052292227,Sat Jun 06 00:14:49 PDT 2009,NO_QUERY,sommeilika,"@afonin ????????????????, ?????€?? "
7913,4,1792842322,Thu May 14 00:26:03 PDT 2009,NO_QUERY,Suhreal,finished  and cised. www.SUHREAL.com!
7132,4,1992332403,Mon Jun 01 08:34:54 PDT 2009,NO_QUERY,heyylo,"lunch, 3 and a half days left "
3610,4,1685385008,Sun May 03 00:09:42 PDT 2009,NO_QUERY,B0heme,Looking for a job is like an adult Easter Egg hunt... There's so many colors to try but you can only grab one at a time 
3020,0,2205637771,Wed Jun 17 05:09:24 PDT 2009,NO_QUERY,unailarde,I miss monte! 
6251,4,2001792359,Tue Jun 02 02:05:22 PDT 2009,NO_QUERY,MolsonFL,#NAME?
9524,0,2303321715,Tue Jun 23 18:01:52 PDT 2009,NO_QUERY,c_holloway,"Sorry, but I am NOT happy. I should be happy for him, but I'm not. "
2813,4,2177229198,Mon Jun 15 05:42:55 PDT 2009,NO_QUERY,rhiannabananax,@Lozzzzaa oh it is ;) 
8442,0,2204487566,Wed Jun 17 02:20:49 PDT 2009,NO_QUERY,katherinehang,"I miss vegas, and my baby demitri  Well he's not my baby, more like adorable lil cousin  http://twitpic.com/7lyxm"
7922,4,2060667393,Sat Jun 06 19:20:37 PDT 2009,NO_QUERY,bethlayne,@JazmineSpirit Thanks for tweeting with me! 
4955,4,2059698962,Sat Jun 06 17:27:29 PDT 2009,NO_QUERY,2_Benefactor_2,I found some fun for the evening 
9620,0,1975895599,Sat May 30 16:08:08 PDT 2009,NO_QUERY,IvanaE,So happy I finished work exp but I am so dreading school on Monday  I have to see her beautiful face. Not a good thing
9174,0,2195871846,Tue Jun 16 11:43:03 PDT 2009,NO_QUERY,Blossomxoxo,@missjeffreestar What did you do to break your arm?  Will you come to Norway after releasing your CD? &lt;3
9431,4,2039698111,Thu Jun 04 22:34:58 PDT 2009,NO_QUERY,jyostyyy,decided that chris and i among other friends are roadtriping to worlds of fun next month. &lt;3 
8983,4,2177521418,Mon Jun 15 06:15:09 PDT 2009,NO_QUERY,GreenDream77,#NAME?
5640,4,2056370751,Sat Jun 06 11:01:22 PDT 2009,NO_QUERY,MeelissaO,Making salad with all the house doors open and the blinds up... I love it 
7475,0,2054333552,Sat Jun 06 07:07:09 PDT 2009,NO_QUERY,aDeSe,#NAME?
4629,4,1998715616,Mon Jun 01 19:00:30 PDT 2009,NO_QUERY,GabbyRose,#NAME?
9849,4,1826101717,Sun May 17 07:42:30 PDT 2009,NO_QUERY,AmberGoins,thinks Tylenol PM is fabulous. . .that was the best I have slept in a month. Im ready to start my day 
9377,0,2262175194,Sat Jun 20 22:01:14 PDT 2009,NO_QUERY,official_cee,my tummy hurts  listening to &quot;the introduction of marcus cooper&quot; album 'til I fall asleep. goodnight&lt;3
7806,4,1557616234,Sun Apr 19 05:08:30 PDT 2009,NO_QUERY,sherylgudelsky,thinking about my crazy friends and how hard they worked putting together a surprise party 
110,4,1564155734,Mon Apr 20 02:03:29 PDT 2009,NO_QUERY,sexybabe132,@avril_lavigne Hi Avril. Im Courtney &amp; Im a BIG Fan . I actually Sound like you when i sing  &amp; Yeah I love you xx WB
3190,0,2057221893,Sat Jun 06 12:35:58 PDT 2009,NO_QUERY,Lilddd,#NAME?
535,0,2185797563,Mon Jun 15 17:55:15 PDT 2009,NO_QUERY,brandon182,i love my girlfriend so much &lt;3 i will do anything for her. i just wish she would do anything for me and not for another guy...  hurts
1808,4,1996879417,Mon Jun 01 15:51:25 PDT 2009,NO_QUERY,sentinel47,Off to the gym!! Ciao 
5404,0,2286854852,Mon Jun 22 17:01:04 PDT 2009,NO_QUERY,pamsprayng,I just made rice all by myself...training for when i move away 
4838,0,2232399357,Thu Jun 18 19:51:35 PDT 2009,NO_QUERY,Eating_Buttons,How come no one Twittered about Paul's birthday? 
9684,4,2192020292,Tue Jun 16 06:22:28 PDT 2009,NO_QUERY,floinalbion,#NAME?
6472,0,1983596319,Sun May 31 13:27:43 PDT 2009,NO_QUERY,Cass_fryer,"Can't believe I have to go back to work tomorrow, after one week's holiday "
8959,0,2061938836,Sat Jun 06 21:57:34 PDT 2009,NO_QUERY,JCCub1,#NAME?
5953,4,1753954749,Sun May 10 04:17:57 PDT 2009,NO_QUERY,VirgoErns,"Ok, now playin' QL "
9277,4,1979007666,Sun May 31 01:16:03 PDT 2009,NO_QUERY,blazingraoul,goodnight everybody  hope your day wasn't as boring as mine! im gonna watch The Hunchback of Notre Dame in bed  tweet you in the morning
5005,4,1679419556,Sat May 02 09:18:37 PDT 2009,NO_QUERY,kmartino,@SeanBlanda - my last 3 - bowls of cereal 
1282,0,2222409635,Thu Jun 18 06:56:40 PDT 2009,NO_QUERY,jdillon05,Headed to the Beach for my last full day on the sun... 
9633,0,2205009272,Wed Jun 17 03:43:04 PDT 2009,NO_QUERY,QuadError,"@iSylvan I just need any screwdriver, when I moved out of Bristol my decent shiny magnetic one went into storage, now I'm left without "
4439,4,2049840042,Fri Jun 05 17:35:37 PDT 2009,NO_QUERY,Gallucks,#NAME?
1012,0,2060312396,Sat Jun 06 18:40:12 PDT 2009,NO_QUERY,agent22266,#NAME?
9061,4,1686170236,Sun May 03 04:07:57 PDT 2009,NO_QUERY,robinblixt,just awaked from an wonderful night. 
8488,4,1556217981,Sat Apr 18 22:02:17 PDT 2009,NO_QUERY,Knightbutterfly,"@Gaelicwolf he's no Knight brother, but i wouldn't mind getting to know him "
5004,4,1957027529,Thu May 28 23:19:00 PDT 2009,NO_QUERY,djabstract818,I'm drunk at the spot what is everyone else doing get at me !!!!!! Ur not hard ..... Insider 
6578,4,2176727270,Mon Jun 15 04:36:34 PDT 2009,NO_QUERY,KhuramMalik,#NAME?
8799,4,1990617319,Mon Jun 01 05:20:05 PDT 2009,NO_QUERY,ArmaniAllen,Joy the sun is coming out!  and I still haven't slept!
8889,4,1753775672,Sun May 10 03:23:07 PDT 2009,NO_QUERY,IndpndntMogul,@AmericanYard g'mornin lolz more like g'nite 2 me-I'm JUST gettin home from work. &amp; yes ur label or agent/mngr 
8676,4,2174837397,Sun Jun 14 23:25:58 PDT 2009,NO_QUERY,iLadySyncere,@troytaylor86 Night Uncle Buncle! lol! Good lesson at TTU!  The unofficial student!
4232,0,1977843875,Sat May 30 21:50:16 PDT 2009,NO_QUERY,NKOTB_Fan77,"@JonathanRKnight I`m so sad, that you didn`t answerd up to now  Please give me a sign (DM) if you have seen this video and my question..."
3405,0,2016919046,Wed Jun 03 07:34:15 PDT 2009,NO_QUERY,PremierGT,looks like i have a defective mobo.  
9839,0,2283644124,Mon Jun 22 12:53:25 PDT 2009,NO_QUERY,justine_case,it's a side effect of all the blow.  
9555,0,2067081827,Sun Jun 07 11:42:51 PDT 2009,NO_QUERY,connorfriary,#NAME?
6416,4,1970346807,Sat May 30 03:29:35 PDT 2009,NO_QUERY,XXXHaRaJuKuXXX,Woohoo learned the shuffle 2nite yay me ready for illuminate now lets get down 
8479,4,1827805447,Sun May 17 11:29:08 PDT 2009,NO_QUERY,suzykeeping,mcfly were just on radio 1  yay! x
7049,0,2236940391,Fri Jun 19 04:51:54 PDT 2009,NO_QUERY,DionneSouth,#NAME?
1272,4,1989561464,Mon Jun 01 01:59:59 PDT 2009,NO_QUERY,canerol,"is now friends with F??rf??rella  Missed her, durcu and kenke serkan. ??u anda d??lay izlemek vard?? anas??n?? satay??m "
5420,4,2001066374,Mon Jun 01 23:44:38 PDT 2009,NO_QUERY,JessicaSouthern,chillin with the portland peeps 
7508,4,2176697463,Mon Jun 15 04:32:14 PDT 2009,NO_QUERY,gracelace,just updated her blog for the 1st time in 4 days 
5224,0,2298018269,Tue Jun 23 11:09:21 PDT 2009,NO_QUERY,behindthestars,"I have 1 spare ticket for Hard Rock Calling, 26th June, ??50 inc booking fee. Please buy it off me! "
3776,0,2174615163,Sun Jun 14 22:56:01 PDT 2009,NO_QUERY,KRCLchinese,"@caffedbolla I was thinking about it... but I don't have my big folder with me, remember?!  Next week it is."
2843,4,1759199453,Sun May 10 18:41:07 PDT 2009,NO_QUERY,JulianaMarie,"Ya hear that @fdhbstephanie, @JessicaGottlieb is on Dr. Phil tomorrow - U must DVR so we can talk later "
7114,0,2205486191,Wed Jun 17 04:50:41 PDT 2009,NO_QUERY,nuttychris,#NAME?
629,0,2250422994,Sat Jun 20 00:29:32 PDT 2009,NO_QUERY,moonLUNX,"can't go out, cause it's raining. A LOT. "
8895,0,1965558783,Fri May 29 16:07:59 PDT 2009,NO_QUERY,16_MileyCyrus,"@mitchelmusso  omg, I can't call you from england, this sucks!! Please say hi to me on here!! it will mean soo much!! =D"
1087,0,2228694875,Thu Jun 18 14:46:05 PDT 2009,NO_QUERY,KeithMorgado,#NAME?
5115,4,1992626659,Mon Jun 01 09:03:39 PDT 2009,NO_QUERY,monica_trimaya,#NAME?
1235,4,1676193106,Fri May 01 21:20:46 PDT 2009,NO_QUERY,veroniica_,im awayy doing sutff you know.......stuff     my best friend  jason is awesome 
3236,4,2052824454,Sat Jun 06 02:10:00 PDT 2009,NO_QUERY,xhollyHOMOCIDEx,"just made this, wow looks really cool "
2153,4,2175820072,Mon Jun 15 02:05:30 PDT 2009,NO_QUERY,ze7en,#NAME?
520,4,1980400853,Sun May 31 06:38:04 PDT 2009,NO_QUERY,ZacharyChan,"Team, Levels, Difference, Change. "
3078,0,1882074691,Fri May 22 06:10:46 PDT 2009,NO_QUERY,KappaSigCraver,@nessalovesyouuu @rebeccarenee08 sorry girls I didn't see these tweets till right now! I donno why I couldn't sleep 
2549,4,1827548603,Sun May 17 10:56:49 PDT 2009,NO_QUERY,xCeelou,Oooh It's working again 
9911,0,2068582523,Sun Jun 07 14:19:57 PDT 2009,NO_QUERY,ZeeABad1,#NAME?
3973,4,1972401411,Sat May 30 09:09:20 PDT 2009,NO_QUERY,srinivaskc,The PIL was rightly filed. The Daily Show is my only news source about the United States 
5356,4,1687309615,Sun May 03 08:21:00 PDT 2009,NO_QUERY,killerpilzeus,2 for Mit Pauken und Raketen 1 for Invasion Der Killerpilze and 1 for both! 
32,4,2014021460,Wed Jun 03 00:13:53 PDT 2009,NO_QUERY,Dr_Touch,For Cocoapedia.com login please email oliver at Drobnik.com: preferred username and proof of existence for your mac/iphone apps. Or else. 
7730,4,2002182671,Tue Jun 02 03:25:13 PDT 2009,NO_QUERY,ACsBarbieGirl69,#NAME?
6518,4,2180575797,Mon Jun 15 10:39:27 PDT 2009,NO_QUERY,germpennell,"@Kstupples um, is it because their 6&quot; heels don't match their outfits? oops, was that a rhetorical question?   "
5029,4,2004623353,Tue Jun 02 08:29:24 PDT 2009,NO_QUERY,jclare,I have WAY too much on my TODO list today... good thing I'm armed with a fresh batch of sharpie markers.  Look out world! 
2303,4,2014330992,Wed Jun 03 01:10:31 PDT 2009,NO_QUERY,CinnInSoCal,Recommended @Wordlotto to @MrTweet 'he is great with all that he shares  ' http://cli.gs/jMrReN
3395,0,2260532578,Sat Jun 20 19:22:12 PDT 2009,NO_QUERY,teh_moko,This job. Wears me out so much sometimes... 
891,0,2263679489,Sun Jun 21 01:29:49 PDT 2009,NO_QUERY,DinoSaurRawwr,#NAME?
4505,4,1985436598,Sun May 31 17:06:00 PDT 2009,NO_QUERY,Xyense,Finally done with season 2 of X-Men: Evolution! Watching season 3 now! Woohoo! 
3114,0,1825045987,Sun May 17 04:06:06 PDT 2009,NO_QUERY,cloclo_,maths paper is too harddd... 
9226,4,1793679038,Thu May 14 03:36:32 PDT 2009,NO_QUERY,allysheehan,&quot;The great pleasure in life is doing what people say you cannot do.&quot;  - Walter Bagehot . he knew what he was talking about 
6613,4,1977195434,Sat May 30 20:20:56 PDT 2009,NO_QUERY,Kogenre,"&quot;If we don't act soon we'll be on very thin ice, very thin ice, very thin ice, very thin ice, very thin ice, very thin ice&quot; "
2124,4,1977808133,Sat May 30 21:45:23 PDT 2009,NO_QUERY,PhantomRampage,"In the limo with Vere, Isabel, Sammy, Iliana, Miguel, Christine, and Neil!! "
5097,4,1834332208,Mon May 18 02:31:48 PDT 2009,NO_QUERY,crazeecass,So bored... 
3478,0,1966976573,Fri May 29 18:44:49 PDT 2009,NO_QUERY,INKDMOM,I think I'm definitely in a funk  
2334,4,1984864343,Sun May 31 15:57:46 PDT 2009,NO_QUERY,mayschmidt,Lady Gaga you are fabulous 
9113,4,1994893203,Mon Jun 01 12:37:26 PDT 2009,NO_QUERY,mlvalentine,@muskrat_john I believe you know what my vote would be.  Level 1 Imp! 
7818,4,2054703490,Sat Jun 06 07:55:06 PDT 2009,NO_QUERY,JackieNJ,What a beautiful day 4 a boat ride. Catch ya n  a minute Pinkness01 2 ride the Hudson's waves! 
9279,0,2190185849,Tue Jun 16 02:00:46 PDT 2009,NO_QUERY,aini,I shouldn't have panicked!! It's all my fault. 
6058,4,2062458299,Sat Jun 06 23:17:23 PDT 2009,NO_QUERY,thenamesalex,#NAME?
290,4,1752503354,Sat May 09 22:06:22 PDT 2009,NO_QUERY,sarahgrieve2011,Ugh i hate photobucket! an amazing place to edit pictures is: www.picnik.com  i use it alll the time.
5325,0,1687498357,Sun May 03 08:51:25 PDT 2009,NO_QUERY,vaguecustomer,I lost my phone downtown 
8454,0,1986091735,Sun May 31 18:18:33 PDT 2009,NO_QUERY,sisirocks222,@mileycyrus so should have won! I can't believe she didn't    can't wait for the new moon trailor
2859,4,2176727232,Mon Jun 15 04:36:34 PDT 2009,NO_QUERY,tomshearer,saw terminator salvation at the weekend - not bad.  Not entirely good either... Looking forward to transformers 2 now though 
9860,0,1685800208,Sun May 03 02:08:45 PDT 2009,NO_QUERY,kristinlv,hate it when a scanned book is missing just one page 
9425,0,2051782037,Fri Jun 05 22:47:51 PDT 2009,NO_QUERY,lainelaine88,@EmilyNabhan  I know it's very sad!!! What are we gonna do?!?!
6778,0,2065569848,Sun Jun 07 08:51:57 PDT 2009,NO_QUERY,imyourcupcake,Oh btw I'm so hungry!!!  can't wait till tomorrow morning so I can have my breakfast hahah x.
509,0,2068815017,Sun Jun 07 14:44:56 PDT 2009,NO_QUERY,fashionwars,Why is my blackberry and twitter not co-operating today?! 
7251,4,1564073391,Mon Apr 20 01:38:04 PDT 2009,NO_QUERY,englishtom,@jamiemarkwhite nice one mate  we'll have to meet up next time you are down this way!
553,0,1984649222,Sun May 31 15:31:37 PDT 2009,NO_QUERY,michelle_ism,funeral all day 
1664,0,1468578809,Tue Apr 07 02:31:30 PDT 2009,NO_QUERY,joanneeadie,I'm more tired than a very tired thing today. 
4700,0,2297956781,Tue Jun 23 11:04:51 PDT 2009,NO_QUERY,floralg,recovering from the flu 
1360,0,2008524107,Tue Jun 02 14:15:29 PDT 2009,NO_QUERY,aLeKnight,"@YoungQ Sorry, clip creation has been disabled by this broadcaster it's what the window say! "
8079,0,2198889257,Tue Jun 16 16:43:00 PDT 2009,NO_QUERY,krapposelli,@tinkermom No car charger for cell phone.  As soon as game was over I took off.  Couldn't get out of there quick enough!! I've been home
906,4,1832600227,Sun May 17 21:05:35 PDT 2009,NO_QUERY,adamginsberg,@piscesgurl3 well - just glad it wasn't that bad....not sure whether to run or hide 
2254,4,1965374566,Fri May 29 15:48:31 PDT 2009,NO_QUERY,azmomofmanyhats,@lafinguy You're a good and wise man! 
3813,0,2058402485,Sat Jun 06 14:52:15 PDT 2009,NO_QUERY,quinophex,want lots of rather expensive electronics items that I can't afford 
7093,0,1932752320,Tue May 26 22:08:18 PDT 2009,NO_QUERY,FreakyGiraffe,is awake to revise - thats dedicaion eh...? I will be shattered later though.... 
8453,4,1834832373,Mon May 18 04:20:45 PDT 2009,NO_QUERY,niaardhina,"@anggiard eh i done so well lo , i nailed every doa like it was nuthin . yeay me  lg apa mba ?"
5089,4,1694882122,Mon May 04 04:28:36 PDT 2009,NO_QUERY,SLUZZA,"maaate,grooovin was off the chain. uploading videos to youtube  www.youtube.com/sluzzaa  go watch!"
5371,0,1694394152,Mon May 04 02:25:41 PDT 2009,NO_QUERY,DarwynXRivver,"Is awake, and its rather cold and windy today  Looks like we've recieved a polar continential weather front!!! Yes, i'm studying geo 8-)"
4313,4,2053801512,Sat Jun 06 05:44:36 PDT 2009,NO_QUERY,wills_,"@Dom1985 Hehe thanks, I'll let u know if it helps lol "
3188,4,2000106650,Mon Jun 01 21:25:26 PDT 2009,NO_QUERY,Kaatje_68,#NAME?
2537,4,1979089032,Sun May 31 01:35:38 PDT 2009,NO_QUERY,kirikitten,@Saresa  No no I luvs you! &lt;3&lt;3&lt;3 You are so friggin' innocent it's scary! &gt; &gt;
7725,0,2249723476,Fri Jun 19 22:53:26 PDT 2009,NO_QUERY,Dr_Jared,#NAME?
2201,0,2064634757,Sun Jun 07 06:47:35 PDT 2009,NO_QUERY,robsessed_twerd,#NAME?
2281,0,2231606719,Thu Jun 18 18:47:00 PDT 2009,NO_QUERY,nbj911,7.5 hours till Practice 1... #F1 Pressure is on Jensen infront of a home crowd! Final race for the great Silverstone circuit for a while! 
902,0,1994022318,Mon Jun 01 11:17:29 PDT 2009,NO_QUERY,misscolbi,"laying around at home with @ruschpup, who is having the worst allergies of his life right now. "
5569,4,1467951978,Mon Apr 06 22:58:05 PDT 2009,NO_QUERY,SammiieXD,"going to the sunshine coast on Thursday  should be pretty awesome, i can update my tan "
8446,4,2064259835,Sun Jun 07 05:44:48 PDT 2009,NO_QUERY,CAMPIONLASS,eeeee went to seee take that last night and they were out of this world! gary barlow shook my hand  wahooooo best night of my life xxx
3873,4,1964101559,Fri May 29 13:43:34 PDT 2009,NO_QUERY,welshrob87,Woohoo! Dragons qualify for next years Heineken cup 
7607,4,1824841418,Sun May 17 03:10:33 PDT 2009,NO_QUERY,len_rose,got back from the natural spa!!! ahhh.. relaxinggg.. 
770,4,2063090071,Sun Jun 07 01:20:00 PDT 2009,NO_QUERY,steffi261984,"@tonfue But it gives pleasure to pursue your novel. It`s difficult to understand, but this lies with my English and not in your writing "
4744,4,1755808039,Sun May 10 10:04:27 PDT 2009,NO_QUERY,vicodin_martini,@kittylugnut for ringtones? I use &quot;The daily grind&quot; all the time. 
1677,0,2005147424,Tue Jun 02 09:16:36 PDT 2009,NO_QUERY,gina_pina_14,@aianna21 No fair  *pouts and sulks*
5333,4,1753094453,Sun May 10 00:06:36 PDT 2009,NO_QUERY,TIBONG,@wolfchild59  heheheheh... lol... I always figured he'd send them your way if he got any dupes... I felt bad not sending him stuff... 
994,0,2325230202,Thu Jun 25 05:02:28 PDT 2009,NO_QUERY,MiSsRaNdoM9,Tila omg if ur readin this jus wanna say hey wanna leave u a comment ting but really dunno how sorry 
1820,0,2232958102,Thu Jun 18 20:38:01 PDT 2009,NO_QUERY,Jamsz,can't go to school..  m sick.. ( its a must pa naman to be there.. craaap.. 
2488,4,2014442232,Wed Jun 03 01:32:37 PDT 2009,NO_QUERY,white83,hello everyone! I think today went pretty dang well 
2531,4,2054533076,Sat Jun 06 07:33:33 PDT 2009,NO_QUERY,raywilson,#NAME?
2368,0,1981115227,Sun May 31 08:27:08 PDT 2009,NO_QUERY,kuehnemachine,Up and starting the day.  No food for breakfast and batbat barked much of the night   Need snuggles @fezzi.
6804,4,2186106349,Mon Jun 15 18:21:53 PDT 2009,NO_QUERY,ashleyyosaurus,@eyeSAIyuh ??berTwitter's the application I use on my BlackBerry  and Star Trek was the best movie I've seen this summer! I saw it 3 times.
7698,0,1976777186,Sat May 30 19:02:25 PDT 2009,NO_QUERY,elektrosoundwav,I don't want to go back to work tomorrow 
5249,4,1982837635,Sun May 31 12:00:08 PDT 2009,NO_QUERY,FrannyM101,Youre welcome nicole!! 
8375,4,2061049486,Sat Jun 06 20:04:50 PDT 2009,NO_QUERY,ayeshabilqis,@NileyAddict155 uh.. what can we get from that shout out stuff? hehe just wanna ask if u don't mind 
8192,4,1696045563,Mon May 04 07:29:56 PDT 2009,NO_QUERY,babydestiny24,just realized i have 30 followers HEY GUYS 
9581,0,1970688223,Sat May 30 04:51:05 PDT 2009,NO_QUERY,MKCOL,"@itsDice I won feck all, so it's back to the workhouse tonight at 1715-0100 "
2666,4,1976789570,Sat May 30 19:04:32 PDT 2009,NO_QUERY,suzanneb2,Hanging out my parents house. Family fun always makes a perfect Saturday 
3715,0,1563970290,Mon Apr 20 01:06:59 PDT 2009,NO_QUERY,omg_its_bea,#NAME?
9590,4,2066445443,Sun Jun 07 10:32:05 PDT 2009,NO_QUERY,webwoke,uhuiii... move up by 1  10. blogcatalog.com
6844,0,1974010564,Sat May 30 12:15:49 PDT 2009,NO_QUERY,MadamSalami,can you see my avatar? I can't!! 
3051,0,1975979881,Sat May 30 16:19:27 PDT 2009,NO_QUERY,only_erin,"Apparently my friends think I'm always a bitch. @Bird_istheword: &quot;you were being really nice, it was so out of character for you.&quot; FAIL "
6583,4,1793374322,Thu May 14 02:26:54 PDT 2009,NO_QUERY,jaccleen,@sherwizzle whose fightinggg ? 
618,4,1975072500,Sat May 30 14:23:20 PDT 2009,NO_QUERY,hedejeh,"@mrskutcher haha, it's Shaheen sweetie "
3170,4,2055195654,Sat Jun 06 08:52:47 PDT 2009,NO_QUERY,Trispace,"The Orbea Ora's been sold, sad day. However, the search starts now for a new replacement  What would you buy for around ??1,200???"
